"BehaviorSpace results (NetLogo 3D 6.1.0)"
"MacrophageDifferentiationModel.nlogo3d"
"NinaExploInAbsenceOfMonocytes"
"07/23/2020 13:58:51:885 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-72","72","-72","72"
"[run number]","gui-death_rate","[step]","getViability","getRemainingCellRatio","getSeed"
"19","1.007","125","77.03999999999999","100","703"
"18","1.007","126","76.76","100","0"
"17","1.007","137","71.80000000000001","100","68"
"20","1.007","114","85.08","100","240"
"19","1.007","126","76.32","100","703"
"18","1.007","127","76.16","100","0"
"20","1.007","115","84.64","100","240"
"17","1.007","138","71.28","100","68"
"19","1.007","127","75.92","100","703"
"18","1.007","128","75.72","100","0"
"20","1.007","116","84.12","100","240"
"17","1.007","139","70.92","100","68"
"19","1.007","128","75.4","100","703"
"18","1.007","129","75.28","100","0"
"20","1.007","117","83.36","100","240"
"17","1.007","140","70.12","100","68"
"19","1.007","129","75.12","100","703"
"20","1.007","118","82.72","100","240"
"17","1.007","141","69.8","100","68"
"18","1.007","130","74.8","100","0"
"19","1.007","130","74.4","100","703"
"20","1.007","119","82.4","100","240"
"17","1.007","142","69.4","100","68"
"18","1.007","131","74.24000000000001","100","0"
"19","1.007","131","73.44","100","703"
"20","1.007","120","81.75999999999999","100","240"
"17","1.007","143","68.96000000000001","100","68"
"18","1.007","132","73.96","100","0"
"19","1.007","132","73.03999999999999","100","703"
"20","1.007","121","81.12","100","240"
"17","1.007","144","68.56","100","68"
"18","1.007","133","73.56","100","0"
"19","1.007","133","72.6","100","703"
"20","1.007","122","80.52","100","240"
"17","1.007","145","68.16","100","68"
"18","1.007","134","72.88","100","0"
"19","1.007","134","72.24","100","703"
"20","1.007","123","79.84","100","240"
"17","1.007","146","67.64","100","68"
"18","1.007","135","72.44","100","0"
"19","1.007","135","72","100","703"
"20","1.007","124","79.36","100","240"
"17","1.007","147","67.19999999999999","100","68"
"18","1.007","136","71.84","100","0"
"19","1.007","136","71.44","100","703"
"20","1.007","125","78.75999999999999","100","240"
"17","1.007","148","66.72","100","68"
"18","1.007","137","71.08","100","0"
"19","1.007","137","70.88","100","703"
"20","1.007","126","78.32","100","240"
"17","1.007","149","66.36","100","68"
"18","1.007","138","70.4","100","0"
"19","1.007","138","70.52","100","703"
"20","1.007","127","77.96","100","240"
"17","1.007","150","65.8","100","68"
"18","1.007","139","69.88","100","0"
"19","1.007","139","70.2","100","703"
"20","1.007","128","77.2","100","240"
"17","1.007","151","65.32","100","68"
"18","1.007","140","69.36","100","0"
"19","1.007","140","69.75999999999999","100","703"
"20","1.007","129","76.56","100","240"
"17","1.007","152","65","100","68"
"18","1.007","141","69.08","100","0"
"19","1.007","141","69.32","100","703"
"20","1.007","130","76.24","100","240"
"17","1.007","153","64.24000000000001","100","68"
"18","1.007","142","68.68","100","0"
"19","1.007","142","68.72","100","703"
"20","1.007","131","75.6","100","240"
"17","1.007","154","63.879999999999995","100","68"
"18","1.007","143","68.12","100","0"
"19","1.007","143","68.2","100","703"
"20","1.007","132","75.04","100","240"
"17","1.007","155","63.4","100","68"
"18","1.007","144","67.48","100","0"
"19","1.007","144","67.6","100","703"
"20","1.007","133","74.32000000000001","100","240"
"17","1.007","156","63.16","100","68"
"18","1.007","145","66.96","100","0"
"19","1.007","145","67.19999999999999","100","703"
"17","1.007","157","62.68","100","68"
"20","1.007","134","73.64","100","240"
"18","1.007","146","66.44","100","0"
"19","1.007","146","66.68","100","703"
"17","1.007","158","62.16","100","68"
"20","1.007","135","72.96000000000001","100","240"
"18","1.007","147","65.88","100","0"
"19","1.007","147","66.19999999999999","100","703"
"20","1.007","136","72.52","100","240"
"17","1.007","159","61.8","100","68"
"18","1.007","148","65.47999999999999","100","0"
"19","1.007","148","65.72","100","703"
"20","1.007","137","72.32","100","240"
"17","1.007","160","61.52","100","68"
"18","1.007","149","65.16","100","0"
"19","1.007","149","65.2","100","703"
"20","1.007","138","71.80000000000001","100","240"
"17","1.007","161","61.16","100","68"
"18","1.007","150","64.80000000000001","100","0"
"19","1.007","150","64.75999999999999","100","703"
"20","1.007","139","71.28","100","240"
"17","1.007","162","60.72","100","68"
"18","1.007","151","64.4","100","0"
"19","1.007","151","64.32","100","703"
"20","1.007","140","70.68","100","240"
"18","1.007","152","63.76","100","0"
"17","1.007","163","60.08","100","68"
"19","1.007","152","63.84","100","703"
"20","1.007","141","70.44","100","240"
"17","1.007","164","59.72","100","68"
"18","1.007","153","63.279999999999994","100","0"
"19","1.007","153","63.32","100","703"
"17","1.007","165","59.239999999999995","100","68"
"20","1.007","142","69.88","100","240"
"18","1.007","154","62.72","100","0"
"19","1.007","154","62.76","100","703"
"20","1.007","143","69.67999999999999","100","240"
"17","1.007","166","59.04","100","68"
"18","1.007","155","62.24","100","0"
"19","1.007","155","62.36","100","703"
"20","1.007","144","69.24000000000001","100","240"
"18","1.007","156","61.88","100","0"
"17","1.007","167","58.839999999999996","100","68"
"19","1.007","156","61.84","100","703"
"20","1.007","145","68.72","100","240"
"18","1.007","157","61.68","100","0"
"17","1.007","168","58.6","100","68"
"19","1.007","157","61.720000000000006","100","703"
"20","1.007","146","68.24000000000001","100","240"
"17","1.007","169","58","100","68"
"18","1.007","158","61","100","0"
"19","1.007","158","61.199999999999996","100","703"
"20","1.007","147","67.44","100","240"
"17","1.007","170","57.519999999999996","100","68"
"18","1.007","159","60.56","100","0"
"19","1.007","159","60.88","100","703"
"20","1.007","148","66.92","100","240"
"17","1.007","171","57.12","100","68"
"19","1.007","160","60.56","100","703"
"18","1.007","160","60.120000000000005","100","0"
"20","1.007","149","66.52000000000001","100","240"
"17","1.007","172","56.8","100","68"
"18","1.007","161","59.4","100","0"
"19","1.007","161","60.160000000000004","100","703"
"20","1.007","150","66.12","100","240"
"17","1.007","173","56.480000000000004","100","68"
"19","1.007","162","59.839999999999996","100","703"
"18","1.007","162","58.96","100","0"
"20","1.007","151","65.76","100","240"
"17","1.007","174","55.96","100","68"
"19","1.007","163","59.48","100","703"
"18","1.007","163","58.52","100","0"
"20","1.007","152","65.24","100","240"
"17","1.007","175","55.559999999999995","100","68"
"19","1.007","164","58.96","100","703"
"18","1.007","164","57.879999999999995","100","0"
"20","1.007","153","64.72","100","240"
"17","1.007","176","55.04","100","68"
"19","1.007","165","58.44","100","703"
"18","1.007","165","57.440000000000005","100","0"
"20","1.007","154","64.32","100","240"
"17","1.007","177","54.96","100","68"
"19","1.007","166","58.08","100","703"
"18","1.007","166","57.12","100","0"
"20","1.007","155","63.84","100","240"
"17","1.007","178","54.44","100","68"
"19","1.007","167","57.76","100","703"
"18","1.007","167","56.84","100","0"
"20","1.007","156","63.68","100","240"
"17","1.007","179","54.08","100","68"
"19","1.007","168","57.519999999999996","100","703"
"18","1.007","168","56.56","100","0"
"17","1.007","180","53.72","100","68"
"20","1.007","157","62.92","100","240"
"19","1.007","169","57","100","703"
"18","1.007","169","56.2","100","0"
"17","1.007","181","53.28","100","68"
"20","1.007","158","62.32","100","240"
"19","1.007","170","56.76","100","703"
"18","1.007","170","55.84","100","0"
"17","1.007","182","52.800000000000004","100","68"
"20","1.007","159","61.76","100","240"
"19","1.007","171","56.480000000000004","100","703"
"18","1.007","171","55.52","100","0"
"17","1.007","183","52.239999999999995","100","68"
"19","1.007","172","56.12","100","703"
"20","1.007","160","61.24","100","240"
"18","1.007","172","55.120000000000005","100","0"
"17","1.007","184","51.84","100","68"
"19","1.007","173","55.559999999999995","100","703"
"20","1.007","161","60.96","100","240"
"18","1.007","173","54.6","100","0"
"17","1.007","185","51.48","100","68"
"19","1.007","174","54.96","100","703"
"20","1.007","162","60.56","100","240"
"18","1.007","174","54.4","100","0"
"17","1.007","186","51.2","100","68"
"19","1.007","175","54.32","100","703"
"20","1.007","163","60","100","240"
"18","1.007","175","54.120000000000005","100","0"
"17","1.007","187","50.879999999999995","100","68"
"19","1.007","176","54.08","100","703"
"18","1.007","176","53.599999999999994","100","0"
"20","1.007","164","59.56","100","240"
"17","1.007","188","50.519999999999996","100","68"
"19","1.007","177","53.760000000000005","100","703"
"20","1.007","165","59.12","100","240"
"18","1.007","177","53","100","0"
"17","1.007","189","50.12","100","68"
"19","1.007","178","53.44","100","703"
"20","1.007","166","58.64","100","240"
"18","1.007","178","52.52","100","0"
"17","1.007","190","49.919999999999995","100","68"
"19","1.007","179","53","100","703"
"18","1.007","179","52.04","100","0"
"20","1.007","167","58.239999999999995","100","240"
"17","1.007","191","49.56","100","68"
"19","1.007","180","52.6","100","703"
"18","1.007","180","51.56","100","0"
"20","1.007","168","57.72","100","240"
"17","1.007","192","49.32","100","68"
"19","1.007","181","52.28","100","703"
"18","1.007","181","51.24","100","0"
"20","1.007","169","57.28","100","240"
"17","1.007","193","49.03999999999999","100","68"
"19","1.007","182","51.879999999999995","100","703"
"18","1.007","182","50.879999999999995","100","0"
"20","1.007","170","56.68","100","240"
"17","1.007","194","48.68","100","68"
"19","1.007","183","51.68","100","703"
"18","1.007","183","50.64","100","0"
"20","1.007","171","56.24","100","240"
"17","1.007","195","48.440000000000005","100","68"
"19","1.007","184","51.4","100","703"
"18","1.007","184","50.28","100","0"
"20","1.007","172","55.96","100","240"
"17","1.007","196","48.24","100","68"
"19","1.007","185","51.2","100","703"
"18","1.007","185","50.12","100","0"
"20","1.007","173","55.52","100","240"
"17","1.007","197","47.760000000000005","100","68"
"19","1.007","186","50.84","100","703"
"18","1.007","186","49.72","100","0"
"20","1.007","174","55.36","100","240"
"17","1.007","198","47.4","100","68"
"19","1.007","187","50.56","100","703"
"18","1.007","187","49.4","100","0"
"17","1.007","199","47.160000000000004","100","68"
"20","1.007","175","55","100","240"
"19","1.007","188","50.28","100","703"
"18","1.007","188","48.96","100","0"
"17","1.007","200","46.8","100","68"
"19","1.007","189","49.96000000000001","100","703"
"20","1.007","176","54.480000000000004","100","240"
"18","1.007","189","48.4","100","0"
"17","1.007","201","46.56","100","68"
"19","1.007","190","49.72","100","703"
"20","1.007","177","53.8","100","240"
"18","1.007","190","47.96","100","0"
"17","1.007","202","46.199999999999996","100","68"
"19","1.007","191","49.44","100","703"
"20","1.007","178","53.4","100","240"
"18","1.007","191","47.64000000000001","100","0"
"17","1.007","203","45.96","100","68"
"19","1.007","192","49.12","100","703"
"20","1.007","179","53.160000000000004","100","240"
"17","1.007","204","45.599999999999994","100","68"
"18","1.007","192","47.28","100","0"
"19","1.007","193","48.760000000000005","100","703"
"20","1.007","180","52.6","100","240"
"17","1.007","205","45.24","100","68"
"19","1.007","194","48.440000000000005","100","703"
"18","1.007","193","46.96","100","0"
"20","1.007","181","52.160000000000004","100","240"
"17","1.007","206","45.120000000000005","100","68"
"19","1.007","195","48.08","100","703"
"18","1.007","194","46.440000000000005","100","0"
"20","1.007","182","51.4","100","240"
"17","1.007","207","44.84","100","68"
"19","1.007","196","47.919999999999995","100","703"
"18","1.007","195","46.160000000000004","100","0"
"20","1.007","183","50.96","100","240"
"17","1.007","208","44.64","100","68"
"19","1.007","197","47.56","100","703"
"18","1.007","196","45.8","100","0"
"20","1.007","184","50.32","100","240"
"17","1.007","209","44.32000000000001","100","68"
"19","1.007","198","47.12","100","703"
"18","1.007","197","45.56","100","0"
"17","1.007","210","44.04","100","68"
"20","1.007","185","50.04","100","240"
"19","1.007","199","46.71999999999999","100","703"
"18","1.007","198","45.4","100","0"
"17","1.007","211","43.879999999999995","100","68"
"20","1.007","186","49.6","100","240"
"19","1.007","200","46.48","100","703"
"18","1.007","199","45.08","100","0"
"17","1.007","212","43.52","100","68"
"19","1.007","201","46.160000000000004","100","703"
"20","1.007","187","49.28","100","240"
"18","1.007","200","44.8","100","0"
"17","1.007","213","43.16","100","68"
"19","1.007","202","45.92","100","703"
"20","1.007","188","49.2","100","240"
"18","1.007","201","44.39999999999999","100","0"
"17","1.007","214","42.84","100","68"
"19","1.007","203","45.720000000000006","100","703"
"20","1.007","189","48.839999999999996","100","240"
"18","1.007","202","44.120000000000005","100","0"
"17","1.007","215","42.48","100","68"
"19","1.007","204","45.32000000000001","100","703"
"18","1.007","203","43.76","100","0"
"20","1.007","190","48.440000000000005","100","240"
"17","1.007","216","42.00000000000001","100","68"
"19","1.007","205","44.76","100","703"
"18","1.007","204","43.60000000000001","100","0"
"20","1.007","191","48.160000000000004","100","240"
"21","1.008","0","94","100","0"
"19","1.007","206","44.199999999999996","100","703"
"18","1.007","205","43.36","100","0"
"20","1.007","192","47.760000000000005","100","240"
"21","1.008","1","94","100","0"
"19","1.007","207","43.96","100","703"
"18","1.007","206","43.08","100","0"
"20","1.007","193","47.36","100","240"
"21","1.008","2","94","100","0"
"19","1.007","208","43.60000000000001","100","703"
"18","1.007","207","42.84","100","0"
"20","1.007","194","47.040000000000006","100","240"
"21","1.008","3","94","100","0"
"19","1.007","209","43.24","100","703"
"20","1.007","195","46.64","100","240"
"21","1.008","4","94","100","0"
"18","1.007","208","42.6","100","0"
"19","1.007","210","42.92","100","703"
"20","1.007","196","46.31999999999999","100","240"
"21","1.008","5","94","100","0"
"18","1.007","209","42.400000000000006","100","0"
"19","1.007","211","42.64","100","703"
"20","1.007","197","46.08","100","240"
"21","1.008","6","94","100","0"
"18","1.007","210","42.16","100","0"
"19","1.007","212","42.36","100","703"
"20","1.007","198","45.84","100","240"
"21","1.008","7","94","100","0"
"18","1.007","211","41.559999999999995","100","0"
"19","1.007","213","42.00000000000001","100","703"
"20","1.007","199","45.440000000000005","100","240"
"18","1.007","212","41.32","100","0"
"21","1.008","8","94","100","0"
"19","1.007","214","41.839999999999996","100","703"
"18","1.007","213","41","100","0"
"21","1.008","9","94","100","0"
"20","1.007","200","45.28","100","240"
"19","1.007","215","41.76","100","703"
"18","1.007","214","40.92","100","0"
"21","1.008","10","94","100","0"
"20","1.007","201","45.04","100","240"
"19","1.007","216","41.24","100","703"
"18","1.007","215","40.480000000000004","100","0"
"21","1.008","11","94","100","0"
"20","1.007","202","44.8","100","240"
"22","1.008","0","94","100","484"
"18","1.007","216","40.36","100","0"
"21","1.008","12","94","100","0"
"20","1.007","203","44.48","100","240"
"22","1.008","1","94","100","484"
"23","1.008","0","94","100","230"
